neighborhoodCrimeStatisticsID,neighborhood,ucrDescription,number,reportMonth,reportYear
657,Wenonah,Aggravated Assault,1,8,2017
658,Wenonah,Arson,0,8,2017
659,Wenonah,Auto Theft,2,8,2017
660,Wenonah,Burglary,6,8,2017
661,Wenonah,Homicide,0,8,2017
662,Wenonah,Larceny,3,8,2017
663,Wenonah,Rape,0,8,2017
664,Wenonah,Robbery,2,8,2017
665,West Calhoun,Aggravated Assault,0,8,2017
666,West Calhoun,Arson,0,8,2017
667,West Calhoun,Auto Theft,1,8,2017
668,West Calhoun,Burglary,0,8,2017
669,West Calhoun,Homicide,0,8,2017
670,West Calhoun,Larceny,8,8,2017
671,West Calhoun,Rape,0,8,2017
672,West Calhoun,Robbery,0,8,2017
673,Whittier,Aggravated Assault,8,8,2017
674,Whittier,Arson,0,8,2017
675,Whittier,Auto Theft,12,8,2017
676,Whittier,Burglary,9,8,2017
677,Whittier,Homicide,0,8,2017
678,Whittier,Larceny,44,8,2017
679,Whittier,Rape,2,8,2017
680,Whittier,Robbery,3,8,2017
681,Willard - Hay,Aggravated Assault,7,8,2017
682,Willard - Hay,Arson,1,8,2017
683,Willard - Hay,Auto Theft,7,8,2017
684,Willard - Hay,Burglary,5,8,2017
685,Willard - Hay,Homicide,0,8,2017
686,Willard - Hay,Larceny,13,8,2017
687,Willard - Hay,Rape,5,8,2017
688,Willard - Hay,Robbery,1,8,2017
689,Windom,Aggravated Assault,2,8,2017
690,Windom,Arson,0,8,2017
691,Windom,Auto Theft,1,8,2017
692,Windom,Burglary,1,8,2017
693,Windom,Homicide,0,8,2017
694,Windom,Larceny,10,8,2017
695,Windom,Rape,0,8,2017
696,Windom,Robbery,0,8,2017
697,Windom Park,Aggravated Assault,1,8,2017
698,Windom Park,Arson,0,8,2017
699,Windom Park,Auto Theft,0,8,2017
700,Windom Park,Burglary,5,8,2017
701,Windom Park,Homicide,0,8,2017
702,Windom Park,Larceny,10,8,2017
703,Windom Park,Rape,0,8,2017
704,Windom Park,Robbery,0,8,2017
705,** Not Assigned **,Aggravated Assault,6,9,2017
706,** Not Assigned **,Arson,,9,2017
707,** Not Assigned **,Auto Theft,3,9,2017
708,** Not Assigned **,Burglary,3,9,2017
709,** Not Assigned **,Homicide,,9,2017
710,** Not Assigned **,Larceny,9,9,2017
711,** Not Assigned **,Rape,2,9,2017
712,** Not Assigned **,Robbery,1,9,2017
713,Armatage,Aggravated Assault,1,9,2017
714,Armatage,Arson,,9,2017
715,Armatage,Auto Theft,1,9,2017
716,Armatage,Burglary,2,9,2017
717,Armatage,Homicide,,9,2017
718,Armatage,Larceny,9,9,2017
719,Armatage,Rape,,9,2017
720,Armatage,Robbery,,9,2017
721,Audubon Park,Aggravated Assault,,9,2017
722,Audubon Park,Arson,1,9,2017
723,Audubon Park,Auto Theft,2,9,2017
724,Audubon Park,Burglary,3,9,2017
725,Audubon Park,Homicide,1,9,2017
726,Audubon Park,Larceny,1,9,2017
727,Audubon Park,Rape,1,9,2017
728,Audubon Park,Robbery,,9,2017
729,Bancroft,Aggravated Assault,1,9,2017
730,Bancroft,Arson,,9,2017
731,Bancroft,Auto Theft,,9,2017
732,Bancroft,Burglary,11,9,2017
733,Bancroft,Homicide,,9,2017
734,Bancroft,Larceny,1,9,2017
735,Bancroft,Rape,,9,2017
736,Bancroft,Robbery,3,9,2017
737,Beltrami,Aggravated Assault,,9,2017
738,Beltrami,Arson,,9,2017
739,Beltrami,Auto Theft,,9,2017
740,Beltrami,Burglary,2,9,2017
741,Beltrami,Homicide,,9,2017
742,Beltrami,Larceny,2,9,2017
743,Beltrami,Rape,,9,2017
744,Beltrami,Robbery,,9,2017
745,Bottineau,Aggravated Assault,,9,2017
746,Bottineau,Arson,,9,2017
747,Bottineau,Auto Theft,1,9,2017
748,Bottineau,Burglary,,9,2017
749,Bottineau,Homicide,,9,2017
750,Bottineau,Larceny,3,9,2017
751,Bottineau,Rape,1,9,2017
752,Bottineau,Robbery,,9,2017
753,Bryant,Aggravated Assault,2,9,2017
754,Bryant,Arson,,9,2017
755,Bryant,Auto Theft,,9,2017
756,Bryant,Burglary,11,9,2017
757,Bryant,Homicide,,9,2017
758,Bryant,Larceny,4,9,2017
759,Bryant,Rape,,9,2017
760,Bryant,Robbery,,9,2017
761,Bryn - Mawr,Aggravated Assault,,9,2017
762,Bryn - Mawr,Arson,,9,2017
763,Bryn - Mawr,Auto Theft,2,9,2017
764,Bryn - Mawr,Burglary,2,9,2017
765,Bryn - Mawr,Homicide,,9,2017
766,Bryn - Mawr,Larceny,11,9,2017
767,Bryn - Mawr,Rape,,9,2017
768,Bryn - Mawr,Robbery,,9,2017
769,Camden Industrial,Aggravated Assault,,9,2017
770,Camden Industrial,Arson,,9,2017
771,Camden Industrial,Auto Theft,1,9,2017
772,Camden Industrial,Burglary,,9,2017
773,Camden Industrial,Homicide,,9,2017
774,Camden Industrial,Larceny,,9,2017
775,Camden Industrial,Rape,,9,2017
776,Camden Industrial,Robbery,,9,2017
777,Carag,Aggravated Assault,1,9,2017
778,Carag,Arson,,9,2017
779,Carag,Auto Theft,1,9,2017
780,Carag,Burglary,4,9,2017
781,Carag,Homicide,,9,2017
782,Carag,Larceny,19,9,2017
783,Carag,Rape,,9,2017
784,Carag,Robbery,2,9,2017
785,Cedar - Isles - Dean,Aggravated Assault,,9,2017
786,Cedar - Isles - Dean,Arson,,9,2017
787,Cedar - Isles - Dean,Auto Theft,,9,2017
788,Cedar - Isles - Dean,Burglary,,9,2017
789,Cedar - Isles - Dean,Homicide,,9,2017
790,Cedar - Isles - Dean,Larceny,6,9,2017
791,Cedar - Isles - Dean,Rape,,9,2017
792,Cedar - Isles - Dean,Robbery,2,9,2017
793,Cedar Riverside,Aggravated Assault,1,9,2017
794,Cedar Riverside,Arson,,9,2017
795,Cedar Riverside,Auto Theft,6,9,2017
796,Cedar Riverside,Burglary,3,9,2017
797,Cedar Riverside,Homicide,,9,2017
798,Cedar Riverside,Larceny,22,9,2017
799,Cedar Riverside,Rape,,9,2017
800,Cedar Riverside,Robbery,8,9,2017
801,Central,Aggravated Assault,17,9,2017
802,Central,Arson,1,9,2017
803,Central,Auto Theft,4,9,2017
804,Central,Burglary,24,9,2017
805,Central,Homicide,,9,2017
806,Central,Larceny,10,9,2017
807,Central,Rape,1,9,2017
808,Central,Robbery,4,9,2017
809,Cleveland,Aggravated Assault,11,9,2017
810,Cleveland,Arson,,9,2017
811,Cleveland,Auto Theft,,9,2017
812,Cleveland,Burglary,6,9,2017
813,Cleveland,Homicide,,9,2017
814,Cleveland,Larceny,5,9,2017
815,Cleveland,Rape,,9,2017
816,Cleveland,Robbery,,9,2017
817,Columbia Park,Aggravated Assault,1,9,2017
818,Columbia Park,Arson,,9,2017
819,Columbia Park,Auto Theft,,9,2017
820,Columbia Park,Burglary,,9,2017
821,Columbia Park,Homicide,,9,2017
822,Columbia Park,Larceny,5,9,2017
823,Columbia Park,Rape,,9,2017
824,Columbia Park,Robbery,,9,2017
825,Como,Aggravated Assault,,9,2017
826,Como,Arson,,9,2017
827,Como,Auto Theft,2,9,2017
828,Como,Burglary,10,9,2017
829,Como,Homicide,,9,2017
830,Como,Larceny,9,9,2017
831,Como,Rape,1,9,2017
832,Como,Robbery,,9,2017
833,Cooper,Aggravated Assault,,9,2017
834,Cooper,Arson,,9,2017
835,Cooper,Auto Theft,,9,2017
836,Cooper,Burglary,3,9,2017
837,Cooper,Homicide,,9,2017
838,Cooper,Larceny,7,9,2017
839,Cooper,Rape,,9,2017
840,Cooper,Robbery,,9,2017
841,Corcoran,Aggravated Assault,3,9,2017
842,Corcoran,Arson,,9,2017
843,Corcoran,Auto Theft,,9,2017
844,Corcoran,Burglary,2,9,2017
845,Corcoran,Homicide,,9,2017
846,Corcoran,Larceny,7,9,2017
847,Corcoran,Rape,,9,2017
848,Corcoran,Robbery,1,9,2017
849,Diamond Lake,Aggravated Assault,1,9,2017
850,Diamond Lake,Arson,,9,2017
851,Diamond Lake,Auto Theft,,9,2017
852,Diamond Lake,Burglary,3,9,2017
853,Diamond Lake,Homicide,,9,2017
854,Diamond Lake,Larceny,5,9,2017
855,Diamond Lake,Rape,1,9,2017
856,Diamond Lake,Robbery,,9,2017
857,Downtown East,Aggravated Assault,,9,2017
858,Downtown East,Arson,,9,2017
859,Downtown East,Auto Theft,3,9,2017
860,Downtown East,Burglary,3,9,2017
861,Downtown East,Homicide,,9,2017
862,Downtown East,Larceny,18,9,2017
863,Downtown East,Rape,,9,2017
864,Downtown East,Robbery,2,9,2017
865,Downtown West,Aggravated Assault,16,9,2017
866,Downtown West,Arson,,9,2017
867,Downtown West,Auto Theft,2,9,2017
868,Downtown West,Burglary,6,9,2017
869,Downtown West,Homicide,,9,2017
870,Downtown West,Larceny,140,9,2017
871,Downtown West,Rape,5,9,2017
872,Downtown West,Robbery,23,9,2017
873,East Harriet,Aggravated Assault,1,9,2017
874,East Harriet,Arson,,9,2017
875,East Harriet,Auto Theft,,9,2017
876,East Harriet,Burglary,1,9,2017
877,East Harriet,Homicide,,9,2017
878,East Harriet,Larceny,10,9,2017
879,East Harriet,Rape,,9,2017
880,East Harriet,Robbery,,9,2017
881,East Isles,Aggravated Assault,2,9,2017
882,East Isles,Arson,,9,2017
883,East Isles,Auto Theft,4,9,2017
884,East Isles,Burglary,1,9,2017
885,East Isles,Homicide,,9,2017
886,East Isles,Larceny,24,9,2017
887,East Isles,Rape,,9,2017
888,East Isles,Robbery,1,9,2017
889,East Phillips,Aggravated Assault,1,9,2017
890,East Phillips,Arson,,9,2017
891,East Phillips,Auto Theft,3,9,2017
892,East Phillips,Burglary,3,9,2017
893,East Phillips,Homicide,1,9,2017
894,East Phillips,Larceny,13,9,2017
895,East Phillips,Rape,,9,2017
896,East Phillips,Robbery,9,9,2017
897,Ecco,Aggravated Assault,2,9,2017
898,Ecco,Arson,,9,2017
899,Ecco,Auto Theft,1,9,2017
900,Ecco,Burglary,2,9,2017
901,Ecco,Homicide,,9,2017
902,Ecco,Larceny,12,9,2017
903,Ecco,Rape,,9,2017
904,Ecco,Robbery,1,9,2017
905,Elliot Park,Aggravated Assault,3,9,2017
906,Elliot Park,Arson,,9,2017
907,Elliot Park,Auto Theft,4,9,2017
908,Elliot Park,Burglary,3,9,2017
909,Elliot Park,Homicide,,9,2017
910,Elliot Park,Larceny,13,9,2017
911,Elliot Park,Rape,2,9,2017
912,Elliot Park,Robbery,7,9,2017
913,Ericsson,Aggravated Assault,,9,2017
914,Ericsson,Arson,,9,2017
915,Ericsson,Auto Theft,1,9,2017
916,Ericsson,Burglary,8,9,2017
917,Ericsson,Homicide,,9,2017
918,Ericsson,Larceny,2,9,2017
919,Ericsson,Rape,,9,2017
920,Ericsson,Robbery,,9,2017
921,Field,Aggravated Assault,1,9,2017
922,Field,Arson,,9,2017
923,Field,Auto Theft,2,9,2017
924,Field,Burglary,5,9,2017
925,Field,Homicide,,9,2017
926,Field,Larceny,7,9,2017
927,Field,Rape,,9,2017
928,Field,Robbery,,9,2017
929,Folwell,Aggravated Assault,10,9,2017
930,Folwell,Arson,,9,2017
931,Folwell,Auto Theft,5,9,2017
932,Folwell,Burglary,6,9,2017
933,Folwell,Homicide,,9,2017
934,Folwell,Larceny,8,9,2017
935,Folwell,Rape,,9,2017
936,Folwell,Robbery,4,9,2017
937,Fulton,Aggravated Assault,,9,2017
938,Fulton,Arson,,9,2017
939,Fulton,Auto Theft,1,9,2017
940,Fulton,Burglary,2,9,2017
941,Fulton,Homicide,,9,2017
942,Fulton,Larceny,7,9,2017
943,Fulton,Rape,,9,2017
944,Fulton,Robbery,,9,2017
945,Hale,Aggravated Assault,,9,2017
946,Hale,Arson,,9,2017
947,Hale,Auto Theft,,9,2017
948,Hale,Burglary,1,9,2017
949,Hale,Homicide,,9,2017
950,Hale,Larceny,1,9,2017
951,Hale,Rape,,9,2017
952,Hale,Robbery,,9,2017
953,Harrison,Aggravated Assault,4,9,2017
954,Harrison,Arson,,9,2017
955,Harrison,Auto Theft,5,9,2017
956,Harrison,Burglary,4,9,2017
957,Harrison,Homicide,,9,2017
958,Harrison,Larceny,6,9,2017
959,Harrison,Rape,2,9,2017
960,Harrison,Robbery,1,9,2017
961,Hawthorne,Aggravated Assault,8,9,2017
962,Hawthorne,Arson,,9,2017
963,Hawthorne,Auto Theft,6,9,2017
964,Hawthorne,Burglary,4,9,2017
965,Hawthorne,Homicide,,9,2017
966,Hawthorne,Larceny,18,9,2017
967,Hawthorne,Rape,4,9,2017
968,Hawthorne,Robbery,5,9,2017
969,Hiawatha,Aggravated Assault,1,9,2017
970,Hiawatha,Arson,,9,2017
971,Hiawatha,Auto Theft,3,9,2017
972,Hiawatha,Burglary,5,9,2017
973,Hiawatha,Homicide,,9,2017
974,Hiawatha,Larceny,17,9,2017
975,Hiawatha,Rape,,9,2017
976,Hiawatha,Robbery,1,9,2017
977,Holland,Aggravated Assault,,9,2017
978,Holland,Arson,,9,2017
979,Holland,Auto Theft,1,9,2017
980,Holland,Burglary,5,9,2017
981,Holland,Homicide,,9,2017
982,Holland,Larceny,12,9,2017
983,Holland,Rape,,9,2017
984,Holland,Robbery,1,9,2017
985,Howe,Aggravated Assault,3,9,2017
986,Howe,Arson,,9,2017
987,Howe,Auto Theft,4,9,2017
988,Howe,Burglary,10,9,2017
989,Howe,Homicide,,9,2017
990,Howe,Larceny,12,9,2017
991,Howe,Rape,,9,2017
992,Howe,Robbery,1,9,2017
993,Humboldt Industrial Area,Aggravated Assault,,9,2017
994,Humboldt Industrial Area,Arson,,9,2017
995,Humboldt Industrial Area,Auto Theft,,9,2017
996,Humboldt Industrial Area,Burglary,,9,2017
997,Humboldt Industrial Area,Homicide,,9,2017
998,Humboldt Industrial Area,Larceny,,9,2017
999,Humboldt Industrial Area,Rape,,9,2017
1000,Humboldt Industrial Area,Robbery,,9,2017
1001,Jordan,Aggravated Assault,9,9,2017
1002,Jordan,Arson,1,9,2017
1003,Jordan,Auto Theft,11,9,2017
1004,Jordan,Burglary,6,9,2017
1005,Jordan,Homicide,,9,2017
1006,Jordan,Larceny,25,9,2017
1007,Jordan,Rape,2,9,2017
1008,Jordan,Robbery,7,9,2017
1009,Keewaydin,Aggravated Assault,,9,2017
1010,Keewaydin,Arson,,9,2017
1011,Keewaydin,Auto Theft,1,9,2017
1012,Keewaydin,Burglary,2,9,2017
1013,Keewaydin,Homicide,,9,2017
1014,Keewaydin,Larceny,6,9,2017
1015,Keewaydin,Rape,,9,2017
1016,Keewaydin,Robbery,,9,2017
1017,Kenny,Aggravated Assault,,9,2017
1018,Kenny,Arson,,9,2017
1019,Kenny,Auto Theft,1,9,2017
1020,Kenny,Burglary,2,9,2017
1021,Kenny,Homicide,,9,2017
1022,Kenny,Larceny,4,9,2017
1023,Kenny,Rape,,9,2017
1024,Kenny,Robbery,,9,2017
1025,Kenwood,Aggravated Assault,,9,2017
1026,Kenwood,Arson,,9,2017
1027,Kenwood,Auto Theft,,9,2017
1028,Kenwood,Burglary,1,9,2017
1029,Kenwood,Homicide,,9,2017
1030,Kenwood,Larceny,1,9,2017
1031,Kenwood,Rape,,9,2017
1032,Kenwood,Robbery,,9,2017
1033,King Field,Aggravated Assault,,9,2017
1034,King Field,Arson,,9,2017
1035,King Field,Auto Theft,2,9,2017
1036,King Field,Burglary,9,9,2017
1037,King Field,Homicide,1,9,2017
1038,King Field,Larceny,18,9,2017
1039,King Field,Rape,,9,2017
1040,King Field,Robbery,1,9,2017
1041,Lind - Bohanon,Aggravated Assault,2,9,2017
1042,Lind - Bohanon,Arson,1,9,2017
1043,Lind - Bohanon,Auto Theft,1,9,2017
1044,Lind - Bohanon,Burglary,10,9,2017
1045,Lind - Bohanon,Homicide,,9,2017
1046,Lind - Bohanon,Larceny,4,9,2017
1047,Lind - Bohanon,Rape,0,9,2017
1048,Lind - Bohanon,Robbery,,9,2017
1049,Linden Hills,Aggravated Assault,,9,2017
1050,Linden Hills,Arson,,9,2017
1051,Linden Hills,Auto Theft,1,9,2017
1052,Linden Hills,Burglary,2,9,2017
1053,Linden Hills,Homicide,,9,2017
1054,Linden Hills,Larceny,14,9,2017
1055,Linden Hills,Rape,,9,2017
1056,Linden Hills,Robbery,1,9,2017
1057,Logan Park,Aggravated Assault,,9,2017
1058,Logan Park,Arson,,9,2017
1059,Logan Park,Auto Theft,2,9,2017
1060,Logan Park,Burglary,3,9,2017
1061,Logan Park,Homicide,,9,2017
1062,Logan Park,Larceny,8,9,2017
1063,Logan Park,Rape,,9,2017
1064,Logan Park,Robbery,1,9,2017
1065,Longfellow,Aggravated Assault,1,9,2017
1066,Longfellow,Arson,,9,2017
1067,Longfellow,Auto Theft,3,9,2017
1068,Longfellow,Burglary,4,9,2017
1069,Longfellow,Homicide,,9,2017
1070,Longfellow,Larceny,36,9,2017
1071,Longfellow,Rape,1,9,2017
1072,Longfellow,Robbery,2,9,2017
1073,Loring Park,Aggravated Assault,7,9,2017
1074,Loring Park,Arson,,9,2017
1075,Loring Park,Auto Theft,5,9,2017
1076,Loring Park,Burglary,1,9,2017
1077,Loring Park,Homicide,,9,2017
1078,Loring Park,Larceny,40,9,2017
1079,Loring Park,Rape,1,9,2017
1080,Loring Park,Robbery,6,9,2017
1081,Lowry Hill,Aggravated Assault,,9,2017
1082,Lowry Hill,Arson,,9,2017
1083,Lowry Hill,Auto Theft,1,9,2017
1084,Lowry Hill,Burglary,,9,2017
1085,Lowry Hill,Homicide,,9,2017
1086,Lowry Hill,Larceny,4,9,2017
1087,Lowry Hill,Rape,,9,2017
1088,Lowry Hill,Robbery,,9,2017
1089,Lowry Hill East,Aggravated Assault,,9,2017
1090,Lowry Hill East,Arson,,9,2017
1091,Lowry Hill East,Auto Theft,3,9,2017
1092,Lowry Hill East,Burglary,6,9,2017
1093,Lowry Hill East,Homicide,,9,2017
1094,Lowry Hill East,Larceny,26,9,2017
1095,Lowry Hill East,Rape,,9,2017
1096,Lowry Hill East,Robbery,2,9,2017
1097,Lyndale,Aggravated Assault,4,9,2017
1098,Lyndale,Arson,,9,2017
1099,Lyndale,Auto Theft,3,9,2017
1100,Lyndale,Burglary,4,9,2017
1101,Lyndale,Homicide,,9,2017
1102,Lyndale,Larceny,26,9,2017
1103,Lyndale,Rape,1,9,2017
1104,Lyndale,Robbery,6,9,2017
1105,Lynnhurst,Aggravated Assault,,9,2017
1106,Lynnhurst,Arson,,9,2017
1107,Lynnhurst,Auto Theft,1,9,2017
1108,Lynnhurst,Burglary,3,9,2017
1109,Lynnhurst,Homicide,,9,2017
1110,Lynnhurst,Larceny,11,9,2017
1111,Lynnhurst,Rape,,9,2017
1112,Lynnhurst,Robbery,,9,2017
1113,Marcy Holmes,Aggravated Assault,2,9,2017
1114,Marcy Holmes,Arson,,9,2017
1115,Marcy Holmes,Auto Theft,10,9,2017
1116,Marcy Holmes,Burglary,11,9,2017
1117,Marcy Holmes,Homicide,,9,2017
1118,Marcy Holmes,Larceny,46,9,2017
1119,Marcy Holmes,Rape,1,9,2017
1120,Marcy Holmes,Robbery,2,9,2017
1121,Marshall Terrace,Aggravated Assault,,9,2017
1122,Marshall Terrace,Arson,,9,2017
1123,Marshall Terrace,Auto Theft,2,9,2017
1124,Marshall Terrace,Burglary,,9,2017
1125,Marshall Terrace,Homicide,,9,2017
1126,Marshall Terrace,Larceny,5,9,2017
1127,Marshall Terrace,Rape,,9,2017
1128,Marshall Terrace,Robbery,,9,2017
1129,McKinley,Aggravated Assault,4,9,2017
1130,McKinley,Arson,2,9,2017
1131,McKinley,Auto Theft,2,9,2017
1132,McKinley,Burglary,7,9,2017
1133,McKinley,Homicide,,9,2017
1134,McKinley,Larceny,6,9,2017
1135,McKinley,Rape,,9,2017
1136,McKinley,Robbery,2,9,2017
1137,Mid - City Industrial,Aggravated Assault,,9,2017
1138,Mid - City Industrial,Arson,,9,2017
1139,Mid - City Industrial,Auto Theft,,9,2017
1140,Mid - City Industrial,Burglary,2,9,2017
1141,Mid - City Industrial,Homicide,,9,2017
1142,Mid - City Industrial,Larceny,9,9,2017
1143,Mid - City Industrial,Rape,,9,2017
1144,Mid - City Industrial,Robbery,,9,2017
1145,Midtown Phillips,Aggravated Assault,3,9,2017
1146,Midtown Phillips,Arson,,9,2017
1147,Midtown Phillips,Auto Theft,5,9,2017
1148,Midtown Phillips,Burglary,3,9,2017
1149,Midtown Phillips,Homicide,,9,2017
1150,Midtown Phillips,Larceny,5,9,2017
1151,Midtown Phillips,Rape,1,9,2017
1152,Midtown Phillips,Robbery,3,9,2017
1153,Minnehaha,Aggravated Assault,1,9,2017
1154,Minnehaha,Arson,,9,2017
1155,Minnehaha,Auto Theft,,9,2017
1156,Minnehaha,Burglary,6,9,2017
1157,Minnehaha,Homicide,,9,2017
1158,Minnehaha,Larceny,8,9,2017
1159,Minnehaha,Rape,,9,2017
1160,Minnehaha,Robbery,,9,2017
1161,Morris Park,Aggravated Assault,,9,2017
1162,Morris Park,Arson,,9,2017
1163,Morris Park,Auto Theft,,9,2017
1164,Morris Park,Burglary,3,9,2017
1165,Morris Park,Homicide,,9,2017
1166,Morris Park,Larceny,,9,2017
1167,Morris Park,Rape,,9,2017
1168,Morris Park,Robbery,,9,2017
1169,Near - North,Aggravated Assault,12,9,2017
1170,Near - North,Arson,7,9,2017
1171,Near - North,Auto Theft,6,9,2017
1172,Near - North,Burglary,4,9,2017
1173,Near - North,Homicide,,9,2017
1174,Near - North,Larceny,31,9,2017
1175,Near - North,Rape,1,9,2017
1176,Near - North,Robbery,8,9,2017
1177,Nicollet Island - East Bank,Aggravated Assault,2,9,2017
1178,Nicollet Island - East Bank,Arson,,9,2017
1179,Nicollet Island - East Bank,Auto Theft,1,9,2017
1180,Nicollet Island - East Bank,Burglary,,9,2017
1181,Nicollet Island - East Bank,Homicide,,9,2017
1182,Nicollet Island - East Bank,Larceny,10,9,2017
1183,Nicollet Island - East Bank,Rape,,9,2017
1184,Nicollet Island - East Bank,Robbery,1,9,2017
1185,North Loop,Aggravated Assault,,9,2017
1186,North Loop,Arson,,9,2017
1187,North Loop,Auto Theft,2,9,2017
1188,North Loop,Burglary,2,9,2017
1189,North Loop,Homicide,,9,2017
1190,North Loop,Larceny,40,9,2017
1191,North Loop,Rape,2,9,2017
1192,North Loop,Robbery,7,9,2017
1193,Northeast Park,Aggravated Assault,,9,2017
1194,Northeast Park,Arson,,9,2017
1195,Northeast Park,Auto Theft,,9,2017
1196,Northeast Park,Burglary,2,9,2017
1197,Northeast Park,Homicide,,9,2017
1198,Northeast Park,Larceny,16,9,2017
1199,Northeast Park,Rape,,9,2017
1200,Northeast Park,Robbery,,9,2017
1201,Northrop,Aggravated Assault,,9,2017
1202,Northrop,Arson,,9,2017
1203,Northrop,Auto Theft,1,9,2017
1204,Northrop,Burglary,10,9,2017
1205,Northrop,Homicide,,9,2017
1206,Northrop,Larceny,7,9,2017
1207,Northrop,Rape,1,9,2017
1208,Northrop,Robbery,1,9,2017
1209,Page,Aggravated Assault,,9,2017
1210,Page,Arson,,9,2017
1211,Page,Auto Theft,,9,2017
1212,Page,Burglary,,9,2017
1213,Page,Homicide,,9,2017
1214,Page,Larceny,,9,2017
1215,Page,Rape,,9,2017
1216,Page,Robbery,,9,2017
1217,Phillips West,Aggravated Assault,4,9,2017
1218,Phillips West,Arson,,9,2017
1219,Phillips West,Auto Theft,2,9,2017
1220,Phillips West,Burglary,3,9,2017
1221,Phillips West,Homicide,,9,2017
1222,Phillips West,Larceny,12,9,2017
1223,Phillips West,Rape,1,9,2017
1224,Phillips West,Robbery,5,9,2017
1225,Powderhorn Park,Aggravated Assault,5,9,2017
1226,Powderhorn Park,Arson,,9,2017
1227,Powderhorn Park,Auto Theft,10,9,2017
1228,Powderhorn Park,Burglary,9,9,2017
1229,Powderhorn Park,Homicide,,9,2017
1230,Powderhorn Park,Larceny,10,9,2017
1231,Powderhorn Park,Rape,,9,2017
1232,Powderhorn Park,Robbery,7,9,2017
1233,Prospect Park - East River Road,Aggravated Assault,,9,2017
1234,Prospect Park - East River Road,Arson,,9,2017
1235,Prospect Park - East River Road,Auto Theft,7,9,2017
1236,Prospect Park - East River Road,Burglary,7,9,2017
1237,Prospect Park - East River Road,Homicide,,9,2017
1238,Prospect Park - East River Road,Larceny,38,9,2017
1239,Prospect Park - East River Road,Rape,1,9,2017
1240,Prospect Park - East River Road,Robbery,,9,2017
1241,Regina,Aggravated Assault,,9,2017
1242,Regina,Arson,,9,2017
1243,Regina,Auto Theft,2,9,2017
1244,Regina,Burglary,3,9,2017
1245,Regina,Homicide,1,9,2017
1246,Regina,Larceny,1,9,2017
1247,Regina,Rape,,9,2017
1248,Regina,Robbery,,9,2017
1249,Seward,Aggravated Assault,2,9,2017
1250,Seward,Arson,,9,2017
1251,Seward,Auto Theft,4,9,2017
1252,Seward,Burglary,3,9,2017
1253,Seward,Homicide,,9,2017
1254,Seward,Larceny,14,9,2017
1255,Seward,Rape,,9,2017
1256,Seward,Robbery,1,9,2017
1257,Sheridan,Aggravated Assault,,9,2017
1258,Sheridan,Arson,,9,2017
1259,Sheridan,Auto Theft,4,9,2017
1260,Sheridan,Burglary,3,9,2017
1261,Sheridan,Homicide,,9,2017
1262,Sheridan,Larceny,6,9,2017
1263,Sheridan,Rape,,9,2017
1264,Sheridan,Robbery,,9,2017
1265,Shingle Creek,Aggravated Assault,1,9,2017
1266,Shingle Creek,Arson,,9,2017
1267,Shingle Creek,Auto Theft,2,9,2017
1268,Shingle Creek,Burglary,3,9,2017
1269,Shingle Creek,Homicide,,9,2017
1270,Shingle Creek,Larceny,4,9,2017
1271,Shingle Creek,Rape,,9,2017
1272,Shingle Creek,Robbery,1,9,2017
1273,St. Anthony East,Aggravated Assault,1,9,2017
1274,St. Anthony East,Arson,,9,2017
1275,St. Anthony East,Auto Theft,1,9,2017
1276,St. Anthony East,Burglary,4,9,2017
1277,St. Anthony East,Homicide,,9,2017
1278,St. Anthony East,Larceny,2,9,2017
1279,St. Anthony East,Rape,,9,2017
1280,St. Anthony East,Robbery,,9,2017
1281,St. Anthony West,Aggravated Assault,,9,2017
1282,St. Anthony West,Arson,,9,2017
1283,St. Anthony West,Auto Theft,1,9,2017
1284,St. Anthony West,Burglary,,9,2017
1285,St. Anthony West,Homicide,,9,2017
1286,St. Anthony West,Larceny,2,9,2017
1287,St. Anthony West,Rape,,9,2017
1288,St. Anthony West,Robbery,1,9,2017
1289,Standish,Aggravated Assault,,9,2017
1290,Standish,Arson,,9,2017
1291,Standish,Auto Theft,5,9,2017
1292,Standish,Burglary,9,9,2017
1293,Standish,Homicide,,9,2017
1294,Standish,Larceny,15,9,2017
1295,Standish,Rape,,9,2017
1296,Standish,Robbery,,9,2017
1297,Stevens Square - Loring Heights,Aggravated Assault,1,9,2017
1298,Stevens Square - Loring Heights,Arson,,9,2017
1299,Stevens Square - Loring Heights,Auto Theft,3,9,2017
1300,Stevens Square - Loring Heights,Burglary,,9,2017
1301,Stevens Square - Loring Heights,Homicide,,9,2017
1302,Stevens Square - Loring Heights,Larceny,12,9,2017
1303,Stevens Square - Loring Heights,Rape,,9,2017
